Date,MKT_RF,SMB,HML,MOM,RF,cfnai,cpi_yoy,real_ff,ff_nominal,cpi_dir,cpi_med,curve,vix,indpro_yoy,usrec
1973-11,-0.1278,-0.07719999999999999,0.0409,0.0892,0.005600000000000001,0.46,0.08056872037914697,0.019731279620853026,0.1003,0.023152452436563165,0.0205466360856269,,,0.07245949650755334,0.0
1973-12,0.0059,-0.054000000000000006,0.0401,0.1016,0.0064,0.8566666666666666,0.08254716981132071,0.016952830188679283,0.09949999999999999,0.008561489620389828,0.02083333333333326,,,0.06474425959662278,1.0
1974-01,-0.0016,0.0968,0.059500000000000004,-0.0892,0.0063,0.5033333333333333,0.0894117647058823,0.007088235294117701,0.0965,0.015777560430347837,0.02083333333333326,,,0.04998776770995539,1.0
1974-02,-0.0046,0.0,0.024700000000000003,0.0037,0.0058,0.06666666666666664,0.09601873536299754,-0.006318735362997541,0.0897,0.015450014983850568,0.02083333333333326,,,0.03558222046675685,1.0
1974-03,-0.0282,0.025,-0.0014000000000000002,-0.01,0.005600000000000001,-0.29333333333333333,0.09999999999999987,-0.006499999999999867,0.0935,0.017452830188679158,0.02083333333333326,,,0.01775183684065662,1.0
1974-04,-0.0528,-0.0068000000000000005,0.0092,0.0206,0.0075,-0.13333333333333333,0.10138248847926268,0.003717511520737321,0.1051,0.011970723773380376,0.02083333333333326,,,0.01729579796217373,1.0
1974-05,-0.047,-0.029300000000000003,-0.0208,-0.0029,0.0075,-0.17999999999999997,0.10068649885583514,0.012413501144164868,0.1131,0.0046677634928375955,0.020965189873417667,,,0.015824833608505617,1.0
1974-06,-0.028399999999999998,-0.0024,0.0083,0.0232,0.006,0.07000000000000002,0.1070615034168565,0.012238496583143507,0.1193,0.007061503416856629,0.021097046413502074,,,0.016943721922706434,1.0
1974-07,-0.0806,0.0078000000000000005,0.0516,0.03,0.006999999999999999,-0.05333333333333331,0.10859728506787314,0.02060271493212687,0.1292,0.0072147965886104615,0.021588942368427677,,,0.013783372404368555,1.0
1974-08,-0.09390000000000001,-0.0069,0.026099999999999998,0.030299999999999997,0.006,-0.023333333333333317,0.1153846153846152,0.004715384615384802,0.1201,0.014698116528780059,0.02208083832335328,,,0.012366153273875247,1.0
1974-09,-0.11789999999999999,0.0027,0.054299999999999994,0.0424,0.008100000000000001,-0.43,0.10888888888888881,0.004511111111111188,0.1134,0.0018273854720323168,0.022267674291370776,,,0.002986570410559164,1.0
1974-10,0.1611,-0.034300000000000004,-0.09910000000000001,-0.0052,0.0051,-0.62,0.11946902654867242,-0.01886902654867241,0.10060000000000001,0.01087174148079928,0.02245451025938827,,,-0.004968941366931823,1.0
1974-11,-0.0453,-0.011699999999999999,-0.0025,0.022000000000000002,0.0054,-0.8966666666666666,0.11842105263157898,-0.023921052631578996,0.09449999999999999,0.0030364372469637857,0.02275241840284048,,,-0.016003228128339875,1.0
1974-12,-0.0344,-0.047400000000000005,0.0012,0.0298,0.006999999999999999,-1.4799999999999998,0.12200435729847503,-0.03670435729847504,0.08529999999999999,0.013115468409586217,0.023050326546292688,,,-0.052708374497614896,1.0
1975-01,0.1367,0.1106,0.08259999999999999,-0.138,0.0058,-2.313333333333333,0.12095032397408212,-0.04965032397408212,0.0713,0.0014812974254097,0.023094773762926568,,,-0.08426496526794858,1.0
1975-02,0.0556,0.0012,-0.0447,-0.0058,0.0043,-2.5533333333333332,0.11752136752136755,-0.055121367521367544,0.062400000000000004,-0.0008996851102114345,0.02313922097956045,,,-0.09102945173650379,1.0
1975-03,0.026600000000000002,0.0375,0.0242,-0.0207,0.0040999999999999995,-2.43,0.11205073995771686,-0.05665073995771686,0.0554,-0.00995361734075817,0.023161573395498958,,,-0.10905556569523644,1.0
1975-04,0.042199999999999994,-0.0064,-0.0113,0.0152,0.0044,-1.9933333333333334,0.10460251046025104,-0.04970251046025104,0.054900000000000004,-0.016347813513831078,0.023183925811437467,,,-0.11904515839631291,0.0
